timestamp,hrv,label,stage,hand
1582118280480,77.0,0,1,0
1582118281481,78.0,0,1,0
1582118282482,78.0,0,1,0
1582118283483,79.0,0,1,0
1582118284483,80.0,0,1,0
1582118285484,81.0,0,1,0
1582118286484,82.0,0,1,0
1582118287488,83.0,0,1,0
1582118288487,83.0,0,1,0
1582118289490,83.0,0,1,0
1582118290487,83.0,0,1,0
1582118291488,83.0,0,1,0
1582118292489,82.0,0,1,0
1582118293490,82.0,0,1,0
1582118294490,82.0,0,1,0
1582118295491,82.0,0,1,0
1582118296491,81.0,0,1,0
1582118297492,81.0,0,1,0
1582118298493,80.0,0,1,0
1582118299493,80.0,0,1,0
1582118300494,80.0,0,1,0
1582118301495,79.0,0,1,0
1582118302496,79.0,0,1,0
1582118303500,78.0,0,1,0
1582118304497,78.0,0,1,0
1582118305502,78.0,0,1,0
1582118306498,78.0,0,1,0
1582118307499,78.0,0,1,0
1582118308500,77.0,0,1,0
1582118309500,77.0,0,1,0
1582118310501,77.0,0,1,0
1582118311501,77.0,0,1,0
1582118312502,77.0,0,1,0
1582118313503,77.0,0,1,0
1582118314503,77.0,0,1,0
1582118315504,77.0,0,1,0
1582118316505,76.0,0,1,0
1582118317508,76.0,0,1,0
1582118318507,77.0,0,1,0
1582118319509,78.0,0,1,0
1582118320507,78.0,0,1,0
1582118321510,79.0,0,1,0
1582118322509,79.0,0,1,0
1582118323510,80.0,0,1,0
1582118324510,80.0,0,1,0
1582118325511,79.0,0,1,0
1582118326511,79.0,0,1,0
1582118327512,79.0,0,1,0
1582118328513,79.0,0,1,0
1582118329513,78.0,0,1,0
1582118330514,78.0,0,1,0
1582118331515,79.0,0,1,0
1582118332516,79.0,0,1,0
1582118333521,79.0,0,1,0
1582118334517,80.0,0,1,0
1582118335520,81.0,0,1,0
1582118336518,81.0,0,1,0
1582118337519,81.0,0,1,0
1582118338520,81.0,0,1,0
1582118339520,81.0,0,1,0
1582118340521,81.0,0,1,0
1582118341521,82.0,0,1,0
1582118342522,83.0,0,1,0
1582118343523,82.0,0,1,0
1582118344523,81.0,0,1,0
1582118345524,81.0,0,1,0
1582118346525,81.0,0,1,0
1582118347528,80.0,0,1,0
1582118348527,80.0,0,1,0
1582118349528,81.0,0,1,0
1582118350527,81.0,0,1,0
1582118351528,82.0,0,1,0
1582118352529,83.0,0,1,0
1582118353530,85.0,0,1,0
1582118354530,86.0,0,1,0
1582118355531,86.0,0,1,0
1582118356531,86.0,0,1,0
1582118357532,87.0,0,1,0
1582118358533,87.0,0,1,0
1582118359533,87.0,0,1,0
1582118360534,86.0,0,1,0
1582118361535,86.0,0,1,0
1582118362536,86.0,0,1,0
1582118363540,85.0,0,1,0
1582118364537,84.0,0,1,0
1582118365540,84.0,0,1,0
1582118366538,83.0,0,1,0
1582118367541,82.0,0,1,0
1582118368540,82.0,0,1,0
1582118369540,81.0,0,1,0
1582118370541,80.0,0,0,0
1582118371542,80.0,0,0,0
1582118372542,79.0,0,0,0
1582118373543,79.0,0,0,0
1582118374543,79.0,0,0,0
1582118375544,79.0,0,0,0
1582118376545,79.0,0,0,0
1582118377548,79.0,0,0,0
1582118378549,80.0,0,0,0
1582118379549,80.0,0,0,0
1582118380547,80.0,0,0,0
1582118381549,80.0,0,0,0
1582118382549,81.0,0,0,0
1582118383550,81.0,0,0,0
1582118384550,81.0,0,0,0
1582118385575,81.0,0,0,0
1582118386552,80.0,0,0,0
1582118387561,80.0,0,0,0
1582118388558,79.0,0,0,0
1582118389563,80.0,0,0,0
1582118390556,80.0,0,0,0
1582118391555,80.0,0,0,0
1582118392556,79.0,0,0,0
1582118393560,79.0,0,0,0
1582118394557,78.0,0,0,0
1582118395559,79.0,0,0,0
1582118396659,81.0,0,0,0
1582118397559,82.0,0,0,0
1582118398560,83.0,0,0,0
1582118399560,84.0,0,0,0
1582118400561,86.0,0,0,0
1582118401562,86.0,0,0,0
1582118402562,85.0,0,0,0
1582118403563,86.0,0,0,0
1582118404563,84.0,0,0,0
1582118405564,83.0,0,0,0
1582118406565,84.0,0,0,0
1582118407568,84.0,0,0,0
1582118408567,85.0,0,0,0
1582118409569,86.0,0,0,0
1582118410567,88.0,0,2,0
